1,-95.947335,41.291982
2,-122.3159404,47.3259395
3,-81.78076971,38.42957368
4,-110.7945844,33.40945234
5,-90.05061,35.14378
6,-89.02085895,34.63551493
7,-90.58914,38.671695
8,-95.33632269,29.67497237
9,-91.95957713,38.85002851
10,-97.2261315,37.657278
11,-134.5811419,58.3811565
12,-89.69443844,34.85611555
13,-103.2041375,44.04535611
14,-86.84079671,40.46243298
15,-115.570611,32.79277052
16,-95.38932441,29.71448206
17,-82.61817618,39.72525976
18,-122.6648916,39.02755571
19,-82.21416255,36.34661347
20,-118.9851796,35.3954788
21,-76.67666206,39.21640985
22,-76.47011062,37.08009059
23,-111.9792915,41.192532
24,-70.78826509,43.6961518
25,-81.7801695,28.066149
26,-90.00071801,35.22333711
27,-82.24546501,29.10800684
28,-84.5067146,33.64130232
29,-97.47673553,35.492148
30,-81.27018057,28.89030608
31,-93.28868536,37.17943698
32,-92.52446348,34.60454386
33,-98.5036185,29.387943
34,-112.224555,33.476454
35,-79.8821595,40.442346
36,-122.38679,40.57804615
37,-89.37679459,31.32254412
38,-111.1443644,39.4619067
39,-87.46798443,38.0002893
40,-76.4975025,42.43693552
41,-85.09364838,33.61730949
42,-80.21354483,36.0937201
43,-84.9517515,40.04852654
44,-81.5047155,35.859942
45,-73.23776152,40.78308125
46,-85.99374402,36.2562714
47,-121.753386,38.57235647
48,-111.926259,33.434001
49,-81.63036,28.955025
50,-105.1423835,39.752316
51,-96.00570106,36.12971806
52,-77.84866616,34.28173028
53,-86.6428166,30.4527783
54,-111.2624505,47.5128
55,-106.4395563,31.91612601
56,-158.1062659,21.31329665
57,-157.8817629,21.33558581
58,-118.2954712,34.06714534
59,-117.3344805,34.163055
60,-93.31330353,45.012411
61,-87.9714405,43.1046
62,-81.4665915,41.095548
63,-97.53796343,25.93523403
64,-83.02284303,42.3990488
65,-110.9694876,32.26958746
66,-81.63279257,30.3571144
67,-119.11203,46.245078
68,-90.2468115,38.564514
69,-85.64417896,31.45404524
70,-82.40247479,28.02152553
71,-98.83950058,35.25405278
72,-117.7761049,33.8249696
73,-122.186052,47.452482
74,-117.9027,33.838083
75,-95.10901562,29.45653878
76,-117.3362184,34.4414721
77,-79.55076575,33.4552391
78,-89.02554554,42.52271805
79,-74.083689,40.707135
80,-74.083689,40.707135
81,-91.37330338,40.61876948
82,-77.26576985,41.98731488
83,-88.26799296,30.83356192
84,-74.56613497,43.40502057
85,-90.57326492,30.695949
86,-122.5576395,45.519048
87,-94.16101726,36.06091133
88,-82.45368939,27.128043
89,-105.0251085,39.863502
90,-94.253463,36.336879
91,-106.5229326,39.63626585
92,-80.30593861,25.97853526
93,-80.30593861,25.97853526
94,-117.2800335,34.067223
95,-80.30593861,25.97853526
96,-80.30593861,25.97853526
97,-94.38572888,32.53921234
98,-94.546008,39.051432
99,-76.17455624,43.03879498
100,-96.69062781,34.77338254
101,-81.06071167,29.21550641
102,-111.7826261,33.40818889
103,-118.0557523,34.06491284
104,-97.3375466,31.06087303
105,-75.96216255,41.17697765
106,-84.2951003,33.57933707
107,-74.07858682,40.7812752
108,-80.33193725,27.44520464
109,-122.0394534,37.94290188
110,-82.14465339,28.02236371
111,-123.0907584,44.09078749
112,-104.5080225,39.755592
113,-75.13335062,38.77989404
114,-81.9791595,28.12856645
115,-121.0269816,37.66413683
116,-122.3586733,46.90842093
117,-82.45892325,28.01343472
118,-94.6174905,37.391742
119,-98.40652367,29.49647117
120,-75.08811301,41.24515612
121,-82.53129475,40.751316
122,-122.8552112,38.31356586
123,-82.85499793,36.16631805
124,-76.67915931,39.59351475
125,-111.33423,47.510685
126,-121.924872,47.285676
127,-118.33866,34.097967
128,-85.54901288,42.78263858
129,-81.1908753,34.6999803
130,-104.649103,38.25544404
131,-78.6108105,34.630326
132,-115.0374825,36.056358
133,-84.27239527,33.38384377
134,-118.6649709,34.17921337
135,-84.01168359,34.59248913
136,-90.07900054,34.942221
137,-116.4965062,34.10166856
138,-87.58223749,44.47460258
139,-87.73633389,41.9535683
140,-118.255779,34.016751
141,-111.8766785,42.101676
142,-119.1769515,46.620036
143,-94.49495888,39.16251721
144,-111.856362,33.44374698
145,-81.146061,40.621266
146,-117.3890716,33.70069875
147,-71.58833499,42.28925527
148,-81.58333891,41.45879702
149,-80.84196,35.225379
150,-88.43349242,44.22112459
151,-122.2014752,47.97528712
152,-94.03827874,29.96818573
153,-81.59240484,30.17784436
154,-118.1745848,34.04156423
155,-77.92555044,35.71575698
156,-97.71306038,35.43143476
157,-158.0771113,21.33920399
158,-105.123737,40.41389216
159,-113.065317,37.664127
160,-105.062391,39.689289
161,-82.03166097,28.21163199
162,-87.13745339,30.33371929
163,-122.2294201,38.12886782
164,-83.44113868,33.99698877
165,-121.9691948,37.29500435
166,-81.52470784,34.7993473
167,-122.232063,47.88550356
168,-81.20345706,35.50943442
169,-81.72869385,41.02697037
170,-85.80501538,38.2702968
171,-80.7724613,41.87065032
172,-83.98663201,33.68428893
173,-94.9673295,35.890281
174,-78.933186,35.032059
175,-98.63293935,29.35985429
176,-95.98495116,35.50724883
177,-81.66454678,41.51282702
178,-90.8299157,43.87528253
179,-93.38714487,38.81576949
180,-95.54965075,30.45074036
181,-87.56823713,44.14634648
182,-106.5596017,31.7953812
183,-106.753374,32.313276
184,-112.152798,33.56750149
185,-112.02129,33.399666
186,-122.4383106,47.15177539
187,-88.29711,36.735138
188,-105.2328915,39.986433
189,-102.371922,31.855842
190,-106.0169926,32.85183844
191,-80.422443,27.583416
192,-81.2306205,28.553364
193,-85.118679,30.92805
194,-82.85283061,31.29522639
195,-121.849918,37.3652104
196,-118.0761237,34.66839799
197,-76.610601,39.370842
198,-119.7858915,36.605268
199,-82.24330326,38.43725851
200,-87.5044035,37.991349
201,-118.99958,36.0618724
202,-86.75055634,34.75219917
203,-121.329639,38.622024
204,-89.49367538,43.03196738
205,-95.9402925,36.177111
206,-115.5699315,32.927103
207,-83.32332469,33.93594996
208,-84.9160929,45.26579495
209,-73.90642947,40.66811045
210,-94.79659667,36.65235396
211,-106.599222,35.109288
212,-93.71215521,32.51791997
213,-84.03959795,34.24667197
214,-84.962529,34.721604
215,-83.33905756,36.17270708
216,-77.30550819,35.58154997
217,-118.171035,33.87492
218,-73.9405215,40.824756
219,-85.52983532,40.86171832
220,-117.3598695,47.68980649
221,-123.0846795,44.635392
222,-100.3932331,32.49197594
223,-106.2629248,31.80693192
224,-118.2554292,33.8076
225,-84.285549,39.820914
226,-122.9732955,45.520821
227,-105.015933,39.729321
228,-115.102061,35.99691178
229,-122.9732955,45.520821
230,-88.19019,30.57543
231,-81.91143666,28.82995836
232,-90.1929015,38.646018
233,-116.2351185,43.63606922
234,-95.68544304,31.76815619
235,-117.2947523,34.529562
236,-82.55526284,34.98573686
237,-112.028598,43.48350127
238,-74.17260246,40.19787398
239,-85.728078,41.765472
240,-92.0749005,33.587973
241,-122.4790683,43.7436111
242,-73.87812,40.882149
243,-90.9297495,31.675563
244,-118.4574111,34.16853872
245,-79.9623315,37.314594
246,-73.9895715,40.683951
247,-84.193749,33.811542
248,-114.7218812,42.77293185
249,-79.93250848,35.97752128
250,-119.7575194,34.41140652
251,-79.98480517,36.03652277
252,-106.5569309,35.08099041
253,-83.43581425,33.96344625
254,-91.12383728,30.83883175
255,-97.41279945,27.74570361
256,-112.2030801,33.54926732
257,-112.530321,33.421284
258,-118.0422654,34.07202423
259,-78.8331915,33.741747
260,-97.31194551,32.72622186
261,-95.86465875,34.71624
262,-91.97780914,34.22679524
263,-110.8716523,32.21127428
264,-82.26221631,27.0503183
265,-97.51642426,35.59249472
266,-108.1730207,36.7547207
267,-118.1482695,34.711587
268,-97.56895601,35.51372009
269,-122.8553327,45.94202624
270,-94.03827874,29.96818573
271,-72.97720214,43.6046797
272,-96.681879,40.741128
273,-111.976245,41.078142
274,-94.97872424,35.90436586
275,-94.31225419,30.39698115
276,-121.1599548,38.30351478
277,-90.43997735,38.7276079
278,-118.0730341,33.96941781
279,-96.93819275,32.99424446
280,-117.0622587,47.71072004
281,-81.63772995,30.47898209
282,-82.24815013,33.42322474
283,-87.79806054,41.70385439
284,-80.99663491,38.26849918
285,-87.14998583,36.8089333
286,-83.832183,34.295454
287,-91.75331363,36.97697234
288,-73.84485197,40.88611718
289,-80.39370985,25.68499485
290,-71.10630244,42.32183079
291,-73.84485197,40.88611718
292,-116.470953,34.11288
293,-76.6553175,39.498147
294,-104.870273,39.09163102
295,-94.78886049,32.43414542
296,-81.44911529,33.81484977
297,-96.71271333,32.90466091
298,-76.9539015,38.969901
299,-117.9315315,33.931881
300,-80.132931,34.37811
301,-77.56031722,34.81452359
302,-89.9418285,30.338433
303,-82.44368738,38.41396604
304,-79.15068,35.463438
305,-118.2785715,33.782157
306,-94.137732,36.258021
307,-85.13825822,34.2022388
308,-97.67869547,30.32952542
309,-108.3806219,43.04257947
310,-96.66534855,34.78170349
311,-83.81873466,34.30236528
312,-105.0857038,39.70821074
313,-84.29963312,33.39111301
314,-88.71960717,34.11897228
315,-88.71960717,34.11897228
316,-118.133712,33.783903
317,-85.14954,35.314893
318,-123.050574,44.944407
319,-84.51688475,30.43699431
320,-90.02277099,35.07544953
321,-79.88230695,40.44196453
322,-81.26773144,33.89892447
323,-74.08239251,40.61777921
324,-77.61967422,37.64301251
325,-73.62872281,40.64651611
326,-87.07563947,30.6025405
327,-95.52821175,29.66459246
328,-76.97288515,38.84964594
329,-76.97288515,38.84964594
330,-82.21202737,36.34957548
331,-97.20182545,33.40483347
332,-84.3634305,33.5178
333,-89.7645377,38.98580587
334,-95.78222025,29.80133103
335,-93.15171,44.959356
336,-97.517268,35.495298
337,-101.722252,34.19186549
338,-97.10310239,32.69423045
339,-90.99764569,30.36417807
340,-85.11139627,35.0616787
341,-90.495153,44.73672654
342,-100.4106954,29.4780055
343,-95.3587305,29.70504
344,-118.574928,34.438536
345,-94.46211897,39.07838048
346,-94.67816674,31.56519865
347,-91.11460547,40.7980924
348,-82.84055018,39.91613299
349,-110.7188932,39.53662836
350,-97.6207005,35.594649
351,-123.8170365,46.973448
352,-112.1520388,33.6132868
353,-122.9502892,46.12321414
354,-122.4091138,47.23272094
355,-94.4318385,31.375071
356,-93.263058,44.864073
357,-117.8762895,34.128666
358,-90.230706,38.652822
359,-85.12616209,33.0545654
360,-115.161336,36.177615
361,-72.574344,41.745195
362,-111.8085584,43.65746921
363,-116.801352,47.733777
364,-117.3272779,34.53948815
365,-82.23779322,36.48204347
366,-84.7377405,40.960332
367,-88.263495,44.2920105
368,-73.91868704,40.66249286
369,-119.1930718,39.35696503
370,-113.990679,46.876896
371,-116.7105215,43.61104827
372,-99.13400075,30.05326816
373,-96.1548648,36.0756147
374,-90.34695804,38.6382696
375,-105.0104084,39.75739849
376,-78.69041816,35.66456751
377,-102.2855563,31.92671087
378,-93.3333689,45.06200142
379,-90.1090215,32.14683
380,-73.80013959,40.69360778
381,-75.536811,39.757599
382,-122.186709,40.18573948
383,-112.2552473,33.45045749
384,-118.985373,35.35227
385,-104.2525367,32.42635683
386,-76.597272,39.293208
387,-97.62423,38.80583676
